CustomerKey,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,HouseOwnerFlag,NumberCarsOwned,CommuteDistance,Region,Age
18485,S,M,80000,2,0,1,2,5-10 Miles,Pacific,59
18486,S,F,70000,2,0,1,2,5-10 Miles,Pacific,58
18487,S,F,70000,2,0,0,2,1-2 Miles,Pacific,58
18488,M,M,70000,2,0,1,2,5-10 Miles,Pacific,59
18489,M,M,70000,2,0,1,2,5-10 Miles,Pacific,58
18490,S,M,70000,2,0,0,2,5-10 Miles,Pacific,57
18491,S,F,70000,2,0,1,2,5-10 Miles,Pacific,58
18492,S,F,100000,1,1,1,2,2-5 Miles,Pacific,56
18493,M,F,100000,1,1,1,3,2-5 Miles,Pacific,57
18494,M,M,110000,5,1,1,4,2-5 Miles,Pacific,57
18495,S,M,120000,5,1,1,4,2-5 Miles,Pacific,57
18496,S,M,130000,0,0,1,3,0-1 Miles,Pacific,57
18497,S,M,80000,0,0,0,1,0-1 Miles,North America,42
18498,S,M,80000,0,0,1,1,2-5 Miles,North America,42
18499,S,M,60000,0,0,1,2,5-10 Miles,North America,41
18500,M,M,60000,0,0,1,2,5-10 Miles,North America,41
18501,S,F,60000,0,0,0,2,1-2 Miles,North America,41
18502,M,F,60000,0,0,1,2,5-10 Miles,North America,40
18503,S,M,150000,0,0,0,1,5-10 Miles,North America,49
18504,M,M,70000,2,0,0,2,1-2 Miles,North America,58
18505,M,F,60000,2,0,0,2,1-2 Miles,North America,57
18506,M,M,60000,2,0,0,2,5-10 Miles,North America,58
18507,M,M,60000,2,0,0,2,5-10 Miles,North America,58
18508,S,F,70000,3,2,1,0,5-10 Miles,North America,58
18509,M,M,60000,2,0,0,2,1-2 Miles,North America,59
18510,S,M,60000,2,0,1,2,5-10 Miles,North America,59
18511,S,F,70000,3,0,1,2,5-10 Miles,North America,59
18512,M,M,70000,3,0,0,2,0-1 Miles,North America,59
18513,M,M,70000,3,0,0,2,5-10 Miles,North America,58
18514,S,F,70000,3,0,1,2,5-10 Miles,North America,58
18515,M,F,70000,3,0,0,2,0-1 Miles,North America,59
18516,S,M,70000,3,0,1,2,5-10 Miles,North America,83
18517,M,M,100000,3,1,1,4,0-1 Miles,North America,50
18518,S,F,100000,4,1,1,4,2-5 Miles,North America,50
18519,M,M,100000,4,1,1,4,2-5 Miles,North America,50
18520,M,M,110000,2,2,1,3,1-2 Miles,North America,49
18521,M,F,110000,2,2,1,4,1-2 Miles,North America,50
18522,M,M,130000,1,1,1,4,0-1 Miles,North America,50
18523,M,M,80000,4,3,1,0,2-5 Miles,North America,51
18524,M,M,80000,4,3,1,0,0-1 Miles,North America,51
18525,M,M,60000,3,2,1,0,0-1 Miles,North America,52
18526,S,M,70000,1,0,0,1,2-5 Miles,North America,52
18527,M,M,70000,1,0,1,1,2-5 Miles,North America,53
18528,M,M,70000,1,0,1,1,2-5 Miles,North America,52
18529,S,M,40000,4,3,1,3,5-10 Miles,North America,54
18530,M,M,60000,3,0,1,2,10+ Miles,North America,72
18531,S,M,60000,3,0,1,2,10+ Miles,North America,73
18532,M,M,70000,5,0,1,2,10+ Miles,North America,73
18533,M,M,70000,5,0,1,2,10+ Miles,North America,73
18534,M,M,60000,3,0,1,2,1-2 Miles,North America,71
18535,S,M,60000,4,0,1,2,10+ Miles,North America,71
18536,M,F,60000,4,0,1,2,1-2 Miles,North America,72
18537,S,F,70000,5,0,1,2,10+ Miles,North America,72
18538,S,M,70000,5,0,1,2,10+ Miles,North America,71
18539,M,F,70000,5,0,1,2,1-2 Miles,North America,72
18540,S,F,70000,5,0,1,2,10+ Miles,North America,72
18541,M,F,80000,5,0,1,2,5-10 Miles,North America,72
18542,M,M,90000,5,0,1,2,5-10 Miles,North America,72
18543,M,M,40000,4,0,0,2,10+ Miles,North America,71
18544,M,F,40000,4,0,0,2,10+ Miles,North America,70
18545,M,M,40000,4,0,0,2,10+ Miles,North America,70
18546,M,F,60000,1,0,1,0,2-5 Miles,North America,43
18547,M,M,70000,2,0,1,0,0-1 Miles,North America,43
18548,M,M,50000,1,1,1,0,2-5 Miles,North America,45
18549,M,F,50000,1,1,1,0,2-5 Miles,North America,44
18550,M,F,50000,1,1,1,1,0-1 Miles,North America,44
18551,M,F,50000,1,1,1,1,2-5 Miles,North America,45
18552,M,F,50000,1,1,1,1,0-1 Miles,North America,44
18553,M,M,50000,1,1,1,1,2-5 Miles,North America,45
18554,M,F,60000,1,0,1,0,0-1 Miles,North America,44
18555,M,F,60000,1,0,1,0,0-1 Miles,North America,44
18556,M,M,50000,2,2,1,0,2-5 Miles,North America,45
18557,M,F,60000,1,0,1,0,2-5 Miles,North America,44
18558,M,F,60000,1,0,1,0,0-1 Miles,North America,43
18559,M,M,60000,1,0,1,0,2-5 Miles,North America,43
18560,M,F,70000,2,0,1,0,2-5 Miles,North America,43
18561,S,F,70000,2,0,1,0,2-5 Miles,North America,44
18562,M,F,60000,1,0,1,0,0-1 Miles,North America,46
18563,M,M,60000,1,0,1,0,0-1 Miles,North America,46
18564,S,M,40000,0,0,0,1,2-5 Miles,North America,48
18565,M,M,60000,2,0,1,0,2-5 Miles,North America,45
18566,M,M,70000,4,0,1,0,0-1 Miles,North America,44
18567,S,F,50000,2,2,1,1,2-5 Miles,North America,48
18568,S,F,50000,2,2,1,1,2-5 Miles,North America,48
18569,M,F,60000,0,0,1,0,0-1 Miles,North America,49
18570,S,M,60000,0,0,1,0,2-5 Miles,North America,49
18571,S,M,60000,0,0,1,0,2-5 Miles,North America,48
18572,M,F,60000,0,0,1,0,0-1 Miles,North America,48
18573,M,F,60000,0,0,1,0,0-1 Miles,North America,49
18574,M,F,60000,0,0,1,0,0-1 Miles,North America,48
18575,M,F,60000,0,0,1,0,2-5 Miles,North America,48
18576,M,F,60000,0,0,1,0,2-5 Miles,North America,49
18577,M,F,60000,0,0,1,0,0-1 Miles,North America,49
18578,S,M,70000,0,0,1,0,2-5 Miles,North America,49
18579,M,M,70000,4,0,1,0,2-5 Miles,North America,49
18580,M,F,60000,2,0,1,0,2-5 Miles,North America,45
18581,S,F,70000,5,0,1,0,2-5 Miles,North America,46
18582,M,M,70000,5,0,1,0,0-1 Miles,North America,46
18583,S,M,70000,5,5,1,2,2-5 Miles,North America,46
18584,M,F,70000,5,5,0,2,0-1 Miles,North America,46
18585,M,F,70000,5,5,1,2,0-1 Miles,North America,46
18586,S,M,80000,2,0,1,0,0-1 Miles,North America,46
18587,S,F,40000,0,0,0,1,2-5 Miles,North America,50
18588,S,F,40000,0,0,0,1,2-5 Miles,North America,49
18589,S,F,40000,0,0,0,1,0-1 Miles,North America,50
18590,S,F,80000,3,3,1,1,2-5 Miles,North America,49
18591,M,M,80000,3,3,1,1,0-1 Miles,North America,50
18592,S,F,80000,3,3,1,2,2-5 Miles,North America,50
18593,S,F,80000,3,3,0,2,0-1 Miles,North America,50
18594,S,F,80000,3,3,1,3,10+ Miles,North America,49
18595,S,M,80000,3,3,1,3,10+ Miles,North America,50
18596,S,F,60000,0,0,0,1,0-1 Miles,North America,50
18597,M,F,60000,0,0,0,1,0-1 Miles,North America,50
18598,S,M,40000,0,0,0,1,0-1 Miles,North America,51
18599,S,M,40000,0,0,0,1,2-5 Miles,North America,51
18600,M,F,60000,4,4,1,2,2-5 Miles,North America,50
18601,S,F,60000,5,5,1,2,2-5 Miles,North America,51
18602,M,M,60000,5,5,1,3,5-10 Miles,North America,50
18603,S,F,60000,5,5,0,3,5-10 Miles,North America,51
18604,M,F,60000,5,5,1,4,2-5 Miles,North America,51
18605,S,M,60000,4,2,1,2,2-5 Miles,North America,50
18606,S,M,60000,4,2,1,2,2-5 Miles,North America,50
18607,S,F,60000,4,2,1,2,2-5 Miles,North America,51
18608,M,M,60000,4,2,1,2,2-5 Miles,North America,51
18609,M,F,60000,4,2,1,2,2-5 Miles,North America,51
18610,S,F,70000,4,2,0,2,0-1 Miles,North America,52
18611,M,F,70000,4,2,1,2,2-5 Miles,North America,52
18612,S,F,70000,0,0,0,1,0-1 Miles,North America,46
18613,S,M,70000,0,0,0,1,2-5 Miles,North America,46
18614,S,M,70000,0,0,0,1,2-5 Miles,North America,47
18615,S,M,70000,4,2,0,2,0-1 Miles,North America,52
18616,S,M,60000,3,2,1,0,2-5 Miles,North America,52
18617,S,M,60000,3,2,0,0,0-1 Miles,North America,52
18618,S,M,10000,0,0,0,2,0-1 Miles,Europe,42
18619,M,M,40000,1,1,1,1,1-2 Miles,Europe,42
18620,S,M,40000,0,0,0,0,1-2 Miles,Europe,42
18621,S,F,40000,0,0,0,0,1-2 Miles,Europe,41
18622,S,M,20000,0,0,0,2,0-1 Miles,Europe,42
18623,M,F,20000,0,0,0,2,0-1 Miles,Europe,43
18624,S,M,30000,0,0,1,1,2-5 Miles,Europe,42
18625,S,M,30000,0,0,0,1,1-2 Miles,Europe,43
18626,S,M,40000,2,2,1,0,1-2 Miles,Europe,43
18627,S,F,40000,2,2,1,0,1-2 Miles,Europe,43
18628,S,F,10000,0,0,0,2,0-1 Miles,Europe,43
18629,S,M,20000,0,0,1,2,1-2 Miles,Europe,44
18630,S,F,20000,0,0,1,2,1-2 Miles,Europe,44
18631,S,F,20000,0,0,0,2,0-1 Miles,Europe,44
18632,S,M,20000,0,0,0,2,1-2 Miles,Europe,43
18633,M,M,30000,0,0,0,1,1-2 Miles,Europe,43
18634,S,F,30000,0,0,0,1,2-5 Miles,Europe,43
18635,S,F,40000,2,2,1,1,0-1 Miles,Europe,44
18636,S,M,40000,2,2,1,1,0-1 Miles,Europe,44
18637,S,M,40000,3,3,1,0,0-1 Miles,North America,39
18638,S,F,40000,3,3,1,1,1-2 Miles,North America,41
18639,S,F,40000,3,3,1,2,1-2 Miles,North America,41
18640,M,M,30000,0,0,1,0,0-1 Miles,North America,41
18641,S,M,40000,3,3,1,2,1-2 Miles,North America,39
18642,S,F,40000,4,4,1,1,0-1 Miles,North America,40
18643,M,M,110000,4,0,1,0,0-1 Miles,North America,84
18644,S,F,60000,0,0,0,0,0-1 Miles,North America,49
18645,M,M,60000,0,0,1,0,1-2 Miles,North America,49
18646,M,M,60000,0,0,1,0,1-2 Miles,North America,49
18647,S,F,20000,2,0,1,2,1-2 Miles,North America,62
18648,M,F,30000,1,0,1,1,2-5 Miles,North America,61
18649,S,M,30000,1,0,1,2,1-2 Miles,North America,60
18650,S,M,30000,1,0,1,2,1-2 Miles,North America,60
18651,M,M,30000,1,0,0,2,1-2 Miles,North America,60
18652,M,F,30000,2,0,0,2,0-1 Miles,North America,60
18653,M,M,30000,2,0,0,2,1-2 Miles,North America,60
18654,M,M,40000,1,0,1,1,0-1 Miles,North America,60
18655,M,M,40000,1,0,1,1,0-1 Miles,North America,59
18656,S,M,30000,2,0,1,2,1-2 Miles,North America,59
18657,M,M,30000,2,0,0,2,0-1 Miles,North America,58
18658,M,M,30000,2,0,1,2,1-2 Miles,North America,59
18659,M,F,40000,1,0,1,1,0-1 Miles,North America,59
18660,M,F,40000,1,0,1,1,1-2 Miles,North America,58
18661,M,M,30000,2,0,0,2,0-1 Miles,North America,57
18662,M,M,30000,2,0,1,2,1-2 Miles,North America,57
18663,M,M,30000,2,0,0,2,0-1 Miles,North America,58
18664,M,M,30000,2,0,1,2,1-2 Miles,North America,58
18665,M,F,30000,2,0,0,2,0-1 Miles,North America,58
18666,S,F,30000,2,0,1,2,1-2 Miles,North America,57
18667,S,F,30000,2,0,1,2,1-2 Miles,North America,58
18668,M,M,30000,2,0,0,2,0-1 Miles,North America,58
18669,M,M,40000,2,0,1,1,0-1 Miles,North America,56
18670,M,F,40000,2,0,1,1,1-2 Miles,North America,57
18671,M,F,80000,5,0,1,0,0-1 Miles,North America,56
18672,M,M,80000,5,0,1,0,1-2 Miles,North America,56
18673,M,M,80000,4,0,0,0,0-1 Miles,North America,57
18674,S,F,80000,4,0,0,0,0-1 Miles,North America,57
18675,M,F,60000,4,0,1,0,0-1 Miles,North America,56
18676,M,M,60000,4,0,1,0,1-2 Miles,North America,56
18677,M,M,60000,4,0,1,0,0-1 Miles,North America,56
18678,S,M,60000,4,0,1,0,1-2 Miles,North America,55
18679,S,M,50000,0,0,1,0,1-2 Miles,North America,43
18680,M,M,40000,1,0,1,0,0-1 Miles,North America,41
18681,M,F,40000,1,0,1,0,0-1 Miles,North America,41
18682,M,F,40000,1,0,1,0,0-1 Miles,North America,42
18683,M,M,40000,1,0,1,0,1-2 Miles,North America,42
18684,M,F,60000,1,0,1,0,1-2 Miles,North America,42
18685,M,M,60000,1,0,0,0,0-1 Miles,North America,44
18686,S,M,60000,1,0,1,0,1-2 Miles,North America,43
18687,M,F,60000,1,0,1,0,1-2 Miles,North America,44
18688,M,M,70000,5,4,1,0,2-5 Miles,North America,57
18689,M,M,80000,5,4,1,0,0-1 Miles,North America,57
18690,M,M,40000,2,0,1,1,0-1 Miles,North America,86
18691,M,F,90000,1,0,1,0,0-1 Miles,Pacific,46
18692,M,M,90000,1,0,1,0,0-1 Miles,Pacific,46
18693,S,F,90000,1,0,1,0,0-1 Miles,Pacific,46
18694,M,M,90000,1,0,1,0,0-1 Miles,Pacific,46
18695,M,M,90000,2,0,1,0,1-2 Miles,Pacific,45
18696,M,F,100000,1,0,1,0,0-1 Miles,Pacific,45
18697,S,F,60000,2,2,0,1,0-1 Miles,Pacific,47
18698,S,F,60000,2,2,1,1,2-5 Miles,Pacific,47
18699,M,M,60000,2,2,1,1,0-1 Miles,Pacific,46
18700,S,M,60000,2,2,0,1,0-1 Miles,Pacific,46
18701,S,M,60000,2,2,1,1,2-5 Miles,Pacific,47
18702,S,F,60000,2,2,1,1,2-5 Miles,Pacific,47
18703,S,M,60000,2,2,0,1,0-1 Miles,Pacific,48
18704,M,F,70000,5,5,1,3,10+ Miles,Pacific,48
18705,M,M,70000,5,5,1,3,10+ Miles,Pacific,48
18706,S,M,110000,1,0,1,1,2-5 Miles,Pacific,46
18707,M,M,110000,1,0,1,1,5-10 Miles,Pacific,46
18708,M,M,120000,1,0,1,0,0-1 Miles,Pacific,45
18709,M,M,130000,1,0,1,0,0-1 Miles,Pacific,46
18710,M,M,130000,1,0,1,0,2-5 Miles,Pacific,46
18711,S,F,70000,5,5,1,4,10+ Miles,Pacific,48
18712,M,M,80000,5,5,0,3,0-1 Miles,Pacific,49
18713,M,F,80000,5,5,0,3,0-1 Miles,Pacific,48
18714,M,M,80000,5,5,1,3,0-1 Miles,Pacific,49
18715,M,M,60000,3,3,1,1,5-10 Miles,Pacific,49
18716,M,M,70000,0,0,0,1,0-1 Miles,Pacific,47
18717,M,F,70000,0,0,0,1,0-1 Miles,Pacific,50
18718,S,F,70000,0,0,0,1,0-1 Miles,Pacific,50
18719,M,M,60000,4,4,1,3,10+ Miles,Pacific,50
18720,M,F,60000,5,5,1,4,2-5 Miles,Pacific,51
18721,S,M,60000,3,2,0,2,0-1 Miles,Pacific,52
18722,S,M,60000,3,2,1,2,5-10 Miles,Pacific,52
18723,S,F,60000,3,2,0,2,0-1 Miles,Pacific,52
18724,M,F,80000,5,5,1,4,0-1 Miles,Pacific,47
18725,S,F,90000,3,3,1,0,1-2 Miles,Pacific,47
18726,S,F,60000,1,0,1,1,5-10 Miles,Pacific,53
18727,S,F,60000,1,0,1,1,5-10 Miles,Pacific,53
18728,M,M,100000,0,0,0,1,5-10 Miles,Pacific,49
18729,S,M,60000,1,0,1,1,5-10 Miles,Pacific,55
18730,M,M,90000,1,0,1,1,5-10 Miles,Pacific,56
18731,S,M,90000,1,0,1,1,2-5 Miles,Pacific,56
18732,M,M,30000,2,0,0,2,0-1 Miles,Pacific,83
18733,S,M,70000,0,0,0,1,5-10 Miles,Pacific,49
18734,S,F,70000,0,0,0,1,5-10 Miles,Pacific,51
18735,S,F,70000,0,0,1,1,5-10 Miles,Pacific,50
18736,S,F,90000,1,0,1,1,2-5 Miles,Pacific,56
18737,S,M,100000,5,0,1,1,5-10 Miles,Pacific,56
18738,S,F,70000,0,0,0,2,0-1 Miles,Pacific,52
18739,M,F,60000,1,0,1,1,0-1 Miles,Pacific,54
18740,M,M,80000,5,4,0,1,0-1 Miles,Pacific,57
18741,M,M,30000,2,0,0,2,0-1 Miles,Pacific,79
18742,M,M,70000,5,4,1,3,5-10 Miles,Pacific,55
18743,M,M,70000,5,4,0,3,10+ Miles,Pacific,54
18744,M,F,70000,5,4,1,3,5-10 Miles,Pacific,55
18745,M,F,70000,1,0,1,1,5-10 Miles,Pacific,57
18746,S,M,70000,1,0,0,1,0-1 Miles,Pacific,57
18747,S,F,70000,2,0,0,1,0-1 Miles,Pacific,59
18748,M,F,10000,2,1,1,2,5-10 Miles,Pacific,65
18749,M,F,30000,0,0,1,2,5-10 Miles,North America,39
18750,M,F,30000,0,0,1,2,5-10 Miles,North America,39
18751,S,F,30000,0,0,1,2,5-10 Miles,North America,39
18752,S,F,40000,0,0,1,1,5-10 Miles,North America,40
18753,S,M,40000,0,0,1,1,5-10 Miles,North America,40
18754,S,F,40000,0,0,0,2,0-1 Miles,North America,39
18755,S,M,40000,0,0,1,2,5-10 Miles,North America,39
18756,S,F,40000,0,0,0,2,0-1 Miles,North America,39
18757,M,M,40000,0,0,1,2,5-10 Miles,North America,39
18758,S,M,30000,0,0,0,2,5-10 Miles,North America,36
18759,S,M,30000,0,0,0,2,0-1 Miles,North America,37
18760,M,F,30000,0,0,0,2,0-1 Miles,North America,37
18761,S,M,30000,0,0,1,2,5-10 Miles,North America,36
18762,M,F,40000,0,0,1,2,5-10 Miles,North America,37
18763,M,F,40000,2,0,0,2,0-1 Miles,Pacific,77
18764,M,F,40000,0,0,1,2,5-10 Miles,North America,37
18765,S,M,40000,0,0,0,2,0-1 Miles,North America,38
18766,M,M,30000,2,0,0,2,0-1 Miles,Pacific,75
18767,M,M,40000,2,0,1,2,5-10 Miles,Pacific,74
18768,M,M,40000,2,0,1,2,5-10 Miles,Pacific,73
18769,M,F,40000,2,0,1,2,5-10 Miles,Pacific,72
18770,S,M,40000,0,0,1,1,5-10 Miles,North America,39
18771,S,M,40000,0,0,1,1,5-10 Miles,North America,39
18772,M,F,40000,0,0,1,1,5-10 Miles,North America,39
18773,M,F,40000,0,0,1,1,5-10 Miles,North America,39
18774,S,M,60000,0,0,0,1,1-2 Miles,North America,39
18775,M,F,40000,0,0,1,2,5-10 Miles,North America,40
18776,S,M,30000,0,0,1,1,5-10 Miles,North America,39
18777,S,M,30000,0,0,1,1,5-10 Miles,North America,41
18778,M,M,30000,0,0,1,1,5-10 Miles,North America,41
18779,M,M,30000,0,0,1,1,5-10 Miles,North America,41
18780,S,M,60000,0,0,1,1,5-10 Miles,North America,42
18781,S,M,80000,0,0,0,1,0-1 Miles,North America,43
18782,M,M,80000,0,0,1,1,1-2 Miles,North America,43
18783,S,M,80000,0,0,0,1,0-1 Miles,North America,47
18784,M,F,90000,4,4,1,1,1-2 Miles,North America,47
18785,S,F,110000,0,1,0,2,0-1 Miles,North America,47
18786,S,M,120000,0,1,0,4,1-2 Miles,North America,47
18787,M,F,80000,4,3,1,0,0-1 Miles,North America,52
18788,S,F,90000,4,4,1,1,1-2 Miles,North America,47
18789,S,M,110000,1,1,0,2,0-1 Miles,North America,47
18790,M,F,40000,0,0,1,2,5-10 Miles,North America,35
18791,S,F,40000,0,0,1,2,5-10 Miles,North America,36
18792,M,F,40000,0,0,1,2,5-10 Miles,North America,36
18793,M,M,20000,4,0,0,2,1-2 Miles,Pacific,71
18794,S,M,60000,0,0,1,1,5-10 Miles,North America,36
18795,S,M,40000,0,0,0,2,1-2 Miles,North America,37
18796,M,M,10000,2,1,1,2,5-10 Miles,Pacific,67
18797,S,M,40000,0,0,0,1,1-2 Miles,North America,37
18798,M,F,60000,0,0,1,2,5-10 Miles,North America,37
18799,M,M,60000,1,0,1,0,0-1 Miles,North America,43
18800,M,F,60000,1,1,1,0,1-2 Miles,North America,43
18801,M,F,60000,1,1,1,0,0-1 Miles,North America,44
18802,M,M,60000,1,1,1,0,0-1 Miles,North America,43
18803,M,M,60000,1,1,1,0,0-1 Miles,North America,43
18804,M,M,60000,1,1,1,0,1-2 Miles,North America,44
18805,M,F,50000,1,1,1,0,0-1 Miles,North America,43
18806,M,F,50000,1,1,1,0,2-5 Miles,North America,43
18807,S,M,130000,2,2,0,2,1-2 Miles,North America,51
18808,S,F,70000,3,2,1,1,5-10 Miles,North America,59
18809,M,M,80000,2,1,1,1,0-1 Miles,North America,59
18810,M,M,60000,2,0,1,2,1-2 Miles,North America,81
18811,M,M,80000,4,3,1,2,2-5 Miles,North America,52
18812,S,M,80000,4,3,1,2,2-5 Miles,North America,52
18813,S,F,90000,0,0,1,1,5-10 Miles,North America,52
18814,S,M,90000,0,0,0,1,10+ Miles,North America,52
18815,M,F,90000,0,0,0,1,10+ Miles,North America,52
18816,S,F,90000,0,0,1,1,10+ Miles,North America,52
18817,S,F,90000,0,0,0,2,2-5 Miles,North America,52
18818,M,M,130000,3,2,1,3,0-1 Miles,North America,52
18819,M,F,150000,3,1,1,2,1-2 Miles,North America,52
18820,M,F,160000,1,1,1,4,0-1 Miles,North America,52
18821,S,M,80000,5,4,1,2,5-10 Miles,North America,52
18822,M,M,90000,5,4,1,3,1-2 Miles,North America,53
18823,S,M,110000,1,3,0,1,1-2 Miles,North America,53
18824,M,M,120000,1,3,1,4,5-10 Miles,North America,53
18825,M,M,130000,1,2,1,4,0-1 Miles,North America,52
18826,M,F,70000,5,4,0,3,2-5 Miles,North America,54
18827,S,F,80000,5,4,1,3,5-10 Miles,North America,53
18828,M,F,80000,5,4,1,3,1-2 Miles,North America,54
18829,S,M,90000,4,3,1,0,5-10 Miles,North America,54
18830,M,F,110000,1,3,1,3,5-10 Miles,North America,54
18831,S,M,110000,1,3,1,3,5-10 Miles,North America,53
18832,M,M,130000,1,3,0,3,2-5 Miles,North America,54
18833,M,F,60000,2,0,0,2,1-2 Miles,North America,60
18834,M,F,60000,2,0,0,2,1-2 Miles,North America,59
18835,S,F,60000,2,0,1,2,5-10 Miles,North America,60
18836,S,F,60000,2,0,1,2,5-10 Miles,North America,60
18837,M,F,70000,4,3,1,0,1-2 Miles,North America,59
18838,M,F,80000,3,2,1,1,5-10 Miles,North America,59
18839,M,M,80000,3,2,1,1,1-2 Miles,North America,60
18840,M,F,80000,3,2,0,1,1-2 Miles,North America,59
18841,M,F,40000,3,0,0,2,5-10 Miles,North America,79
18842,S,M,40000,3,0,1,2,5-10 Miles,North America,79
18843,M,M,50000,2,0,0,2,1-2 Miles,North America,79
18844,S,M,50000,2,0,1,2,5-10 Miles,North America,78
18845,M,F,60000,2,0,1,2,1-2 Miles,North America,79
18846,S,M,60000,2,0,1,2,5-10 Miles,North America,79
18847,M,F,60000,2,0,1,2,5-10 Miles,North America,79
18848,M,M,70000,4,0,1,2,1-2 Miles,North America,79
18849,S,F,100000,3,2,1,4,5-10 Miles,North America,55
18850,M,M,130000,4,3,1,3,2-5 Miles,North America,55
18851,M,M,80000,2,0,0,2,1-2 Miles,North America,60
18852,M,F,80000,3,0,1,2,5-10 Miles,North America,61
18853,M,F,80000,3,0,1,2,5-10 Miles,North America,61
18854,M,M,60000,2,0,0,2,1-2 Miles,North America,61
18855,S,M,60000,2,0,1,2,5-10 Miles,North America,61
18856,M,M,60000,2,0,0,2,1-2 Miles,North America,61
18857,M,M,60000,2,0,1,2,5-10 Miles,North America,61
18858,S,M,60000,2,0,1,2,5-10 Miles,North America,61
18859,M,F,60000,2,0,1,2,5-10 Miles,North America,60
18860,M,F,70000,3,1,0,0,1-2 Miles,North America,60
18861,M,F,70000,3,1,1,0,5-10 Miles,North America,61
18862,M,M,70000,3,1,1,0,5-10 Miles,North America,60
18863,S,M,70000,3,1,1,0,5-10 Miles,North America,60
18864,M,M,70000,3,1,0,0,1-2 Miles,North America,61
18865,M,F,60000,3,0,1,2,1-2 Miles,North America,62
18866,M,M,60000,3,0,0,2,1-2 Miles,North America,62
18867,M,M,40000,3,0,0,2,1-2 Miles,North America,62
18868,S,M,40000,3,0,1,2,5-10 Miles,North America,63
18869,M,F,40000,3,0,0,2,5-10 Miles,North America,63
18870,M,F,40000,3,0,0,2,5-10 Miles,North America,63
18871,M,M,60000,3,0,1,2,10+ Miles,North America,78
18872,M,M,60000,3,0,1,2,10+ Miles,North America,77
18873,S,M,60000,3,0,1,2,10+ Miles,North America,75
18874,M,F,60000,3,0,1,2,10+ Miles,North America,76
18875,M,M,60000,3,0,1,2,1-2 Miles,North America,76
18876,M,M,70000,5,0,1,2,10+ Miles,North America,76
18877,M,M,80000,4,0,1,2,5-10 Miles,North America,75
18878,M,F,80000,4,0,1,2,1-2 Miles,North America,74
18879,M,M,50000,4,0,1,2,10+ Miles,North America,73
18880,M,M,60000,3,0,0,2,1-2 Miles,North America,74
18881,M,F,70000,5,0,1,2,10+ Miles,North America,74
18882,M,M,70000,5,0,0,2,1-2 Miles,North America,74
18883,S,M,40000,0,0,0,2,5-10 Miles,North America,38
18884,S,M,40000,0,0,1,2,5-10 Miles,North America,38
18885,S,F,20000,4,0,1,2,5-10 Miles,Pacific,67
18886,S,M,40000,0,0,0,2,1-2 Miles,North America,37
18887,S,F,40000,0,0,1,2,5-10 Miles,North America,38
18888,S,M,40000,0,0,1,1,5-10 Miles,North America,37
18889,S,F,40000,0,0,0,1,1-2 Miles,North America,38
18890,M,F,40000,0,0,1,2,5-10 Miles,North America,38
18891,M,F,40000,0,0,1,2,5-10 Miles,North America,38
18892,S,M,60000,0,0,1,2,5-10 Miles,North America,37
18893,S,M,60000,0,0,0,2,1-2 Miles,North America,38
18894,S,M,70000,0,0,1,2,5-10 Miles,North America,37
18895,M,M,10000,2,1,1,2,5-10 Miles,Pacific,66
18896,M,M,20000,2,1,0,2,1-2 Miles,Pacific,66
18897,M,M,20000,2,1,1,2,5-10 Miles,Pacific,66
18898,S,F,20000,2,1,1,2,5-10 Miles,Pacific,65
18899,M,M,30000,3,0,0,2,5-10 Miles,Pacific,65
18900,M,M,30000,3,0,0,2,5-10 Miles,Pacific,64
18901,S,M,20000,2,1,1,2,5-10 Miles,Pacific,64
18902,M,M,30000,3,0,0,2,1-2 Miles,Pacific,64
18903,S,M,30000,3,0,1,2,5-10 Miles,Pacific,63
18904,S,F,30000,0,0,0,2,5-10 Miles,North America,34
18905,S,M,70000,0,0,0,2,0-1 Miles,North America,35
18906,S,F,30000,3,0,1,2,5-10 Miles,Pacific,63
18907,M,F,30000,3,0,1,2,5-10 Miles,Pacific,63
18908,S,F,80000,2,0,0,2,1-2 Miles,Pacific,61
18909,S,F,80000,2,0,1,2,5-10 Miles,Pacific,60
18910,S,M,30000,0,0,1,2,5-10 Miles,North America,39
18911,S,M,30000,0,0,0,2,5-10 Miles,North America,40
18912,M,M,40000,0,0,1,2,5-10 Miles,North America,39
18913,M,M,40000,0,0,1,2,5-10 Miles,North America,39
18914,S,F,40000,0,0,0,2,1-2 Miles,North America,40
18915,M,F,40000,0,0,1,2,5-10 Miles,North America,40
18916,S,M,30000,0,0,0,2,1-2 Miles,North America,41
18917,M,M,30000,0,0,0,2,1-2 Miles,North America,41
18918,M,F,60000,0,0,1,2,5-10 Miles,North America,41
18919,S,M,60000,0,0,0,2,5-10 Miles,North America,41
18920,S,M,60000,0,0,0,2,1-2 Miles,North America,42
18921,S,F,60000,0,0,0,2,1-2 Miles,North America,42
18922,S,F,70000,0,0,0,2,5-10 Miles,North America,42
18923,M,F,70000,0,0,0,2,0-1 Miles,North America,41
18924,S,F,70000,0,0,1,2,5-10 Miles,North America,41
18925,M,F,60000,0,0,0,2,1-2 Miles,North America,39
18926,M,M,60000,0,0,0,2,1-2 Miles,North America,39
18927,S,F,60000,0,0,0,2,1-2 Miles,North America,39
